Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,Rating_Clean,Reviewer_Reviews,Reviewer_Followers,Review_Year,Review_Month,Review_DayOfWeek,Sentiment_Score,Sentiment_Label,Rating_Bucket,log_Reviewer_Reviews,log_Reviewer_Followers,log_Pictures,Review_Processed,Review_Tokens,Review_Sentences,Token_Count,Sentence_Count,Review_Lemmatized,Review_Porter_Stemmed,Review_Snowball_Stemmed,Rating_clean,Sentiment,Sentiment_encoded,Cost_clean,Collection_Count,Cuisine_Count,Cuisine_Freq_Enc,Rating_Sentiment,Sentiment_Label_Tuned,Sentiment_Final,Sentiment_Correct
The Lal Street - Bar Exchange,Aditya Jha,the waiter here specially manager srini be bad and rude person here suggest never go to this place they treat people a they be get food for free,1,"2 Reviews , 5 Followers",,0,1.0,0,0,,,,-0.128,Negative,Poor,0.0,0.0,0.0,waiter specially manager srini worst rude person suggest never place treat people getting food free,"['the', 'waiter', 'here', 'specially', 'manager', 'srini', 'is', 'worst', 'and', 'rude', 'person', 'here', 'suggest', 'never', 'go', 'to', 'this', 'place', 'they', 'treat', 'people', 'as', 'they', 'are', 'getting', 'food', 'for', 'free']",['the waiter here specially manager srini is worst and rude person here suggest never go to this place they treat people as they are getting food for free'],28,1,the waiter here specially manager srini be bad and rude person here suggest never go to this place they treat people a they be get food for free,the waiter here special manag srini is worst and rude person here suggest never go to thi place they treat peopl as they are get food for free,the waiter here special manag srini is worst and rude person here suggest never go to this place they treat peopl as they are get food for free,1.0,Negative,0,0,0,0,0,Negative,Negative,Negative,True
The Lal Street - Bar Exchange,Shaik Munna,visit here saturday even place be full crowd and it take time to get a table though ive booked online drink price keep change here a stock market exchange price which be speciality of the bar dance floor ambience music everything be so good here,4,"12 Reviews , 6 Followers",,0,4.0,0,0,,,,0.5777,Positive,Good,0.0,0.0,0.0,visited saturday evening place full crowded took time get table though ive booked online drink price keep changing stock market exchange price speciality bar dance floor ambience music everything good,"['visited', 'here', 'saturday', 'evening', 'place', 'was', 'full', 'crowded', 'and', 'it', 'took', 'time', 'to', 'get', 'a', 'table', 'though', 'ive', 'booked', 'online', 'drinks', 'prices', 'keeps', 'changing', 'here', 'as', 'stock', 'market', 'exchange', 'prices', 'which', 'is', 'speciality', 'of', 'the', 'bar', 'dance', 'floor', 'ambience', 'music', 'everything', 'is', 'so', 'good', 'here']",['visited here saturday evening place was full crowded and it took time to get a table though ive booked online drinks prices keeps changing here as stock market exchange prices which is speciality of the bar dance floor ambience music everything is so good here'],45,1,visit here saturday even place be full crowd and it take time to get a table though ive booked online drink price keep change here a stock market exchange price which be speciality of the bar dance floor ambience music everything be so good here,visit here saturday even place wa full crowd and it took time to get a tabl though ive book onlin drink price keep chang here as stock market exchang price which is special of the bar danc floor ambienc music everyth is so good here,visit here saturday even place was full crowd and it took time to get a tabl though ive book onlin drink price keep chang here as stock market exchang price which is special of the bar danc floor ambienc music everyth is so good here,4.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
The Lal Street - Bar Exchange,Sriram Arumilli,the pricing here will be an interesting one to see the high the drink get sell the more the price be ambience look decent and the dance floor be big starter menu be good we have cheese ball and chicken start the pricing seem to be expensive on starter compare to other similar restaurant,4,"17 Reviews , 5 Followers",,0,4.0,0,0,,,,0.6808,Positive,Good,0.0,0.0,0.0,pricing interesting one see higher drink get sold price ambience look decent dance floor big starter menu good cheese ball chicken started pricing seems expensive starter compared similar restaurant,"['the', 'pricing', 'here', 'will', 'be', 'an', 'interesting', 'one', 'to', 'see', 'the', 'higher', 'the', 'drinks', 'get', 'sold', 'the', 'more', 'the', 'price', 'is', 'ambience', 'looks', 'decent', 'and', 'the', 'dance', 'floor', 'is', 'big', 'starters', 'menu', 'is', 'good', 'we', 'had', 'cheese', 'balls', 'and', 'chicken', 'started', 'the', 'pricing', 'seems', 'to', 'be', 'expensive', 'on', 'starters', 'compared', 'to', 'other', 'similar', 'restaurants']",['the pricing here will be an interesting one to see the higher the drinks get sold the more the price is ambience looks decent and the dance floor is big starters menu is good we had cheese balls and chicken started the pricing seems to be expensive on starters compared to other similar restaurants'],54,1,the pricing here will be an interesting one to see the high the drink get sell the more the price be ambience look decent and the dance floor be big starter menu be good we have cheese ball and chicken start the pricing seem to be expensive on starter compare to other similar restaurant,the price here will be an interest one to see the higher the drink get sold the more the price is ambienc look decent and the danc floor is big starter menu is good we had chees ball and chicken start the price seem to be expens on starter compar to other similar restaur,the price here will be an interest one to see the higher the drink get sold the more the price is ambienc look decent and the danc floor is big starter menu is good we had chees ball and chicken start the price seem to be expens on starter compar to other similar restaur,4.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
The Lal Street - Bar Exchange,Taleens,place be a complete let down be there for lunch on sunday and be disappoint the vegetarian stack in the western section be actually a spicy paneer which be basically spicy fill between slice of paneer and top with a chilli sauce dish take min to come while be serve in min staff be lose and seem to be recover from a late night on saturday the only save grace be the drink so unless you want to go and just have a drink and then more drink skip the place,2,"44 Reviews , 54 Followers",,0,2.0,0,0,,,,0.4522,Positive,Poor,0.0,0.0,0.0,place complete let lunch sunday disappointed veg stack western section actually spicy paneer basically spicy filling slice paneer topped chilli sauce dish took min come served min staff lost seemed recovering late night saturday saving grace drink unless want drink drink skip place,"['place', 'was', 'a', 'complete', 'let', 'down', 'was', 'there', 'for', 'lunch', 'on', 'sunday', 'and', 'was', 'disappointed', 'the', 'vegetarian', 'stack', 'in', 'the', 'western', 'section', 'was', 'actually', 'a', 'spicy', 'paneer', 'which', 'was', 'basically', 'spicy', 'filling', 'between', 'slices', 'of', 'paneer', 'and', 'topped', 'with', 'a', 'chilli', 'sauce', 'dishes', 'took', 'mins', 'to', 'come', 'while', 'was', 'served', 'in', 'mins', 'staff', 'were', 'lost', 'and', 'seemed', 'to', 'be', 'recovering', 'from', 'a', 'late', 'night', 'on', 'saturday', 'the', 'only', 'saving', 'grace', 'were', 'the', 'drinks', 'so', 'unless', 'you', 'want', 'to', 'go', 'and', 'just', 'have', 'a', 'drink', 'and', 'then', 'more', 'drinks', 'skip', 'the', 'place']",['place was a complete let down was there for lunch on sunday and was disappointed the vegetarian stack in the western section was actually a spicy paneer which was basically spicy filling between slices of paneer and topped with a chilli sauce dishes took mins to come while was served in mins staff were lost and seemed to be recovering from a late night on saturday the only saving grace were the drinks so unless you want to go and just have a drink and then more drinks skip the place'],91,1,place be a complete let down be there for lunch on sunday and be disappoint the vegetarian stack in the western section be actually a spicy paneer which be basically spicy fill between slice of paneer and top with a chilli sauce dish take min to come while be serve in min staff be lose and seem to be recover from a late night on saturday the only save grace be the drink so unless you want to go and just have a drink and then more drink skip the place,place wa a complet let down wa there for lunch on sunday and wa disappoint the vegetarian stack in the western section wa actual a spici paneer which wa basic spici fill between slice of paneer and top with a chilli sauc dish took min to come while wa serv in min staff were lost and seem to be recov from a late night on saturday the onli save grace were the drink so unless you want to go and just have a drink and then more drink skip the place,place was a complet let down was there for lunch on sunday and was disappoint the vegetarian stack in the western section was actual a spici paneer which was basic spici fill between slice of paneer and top with a chilli sauc dish took min to come while was serv in min staff were lost and seem to be recov from a late night on saturday the onli save grace were the drink so unless you want to go and just have a drink and then more drink skip the place,2.0,Negative,0,0,0,0,0,Negative,Positive,Positive,False
The Lal Street - Bar Exchange,Dian Shmilev,great place awesome music and great ambiance but waiter be unfriendly though i can recommend this place for the fun atmosphere and good music,3,"5 Reviews , 3 Followers",,0,3.0,0,0,,,,0.9428,Positive,Average,0.0,0.0,0.0,great place awesome music great ambiance waiter unfriendly though recommend place fun atmosphere good music,"['great', 'place', 'awesome', 'music', 'and', 'great', 'ambiance', 'but', 'waiters', 'are', 'unfriendly', 'though', 'i', 'can', 'recommend', 'this', 'place', 'for', 'the', 'fun', 'atmosphere', 'and', 'good', 'music']",['great place awesome music and great ambiance but waiters are unfriendly though i can recommend this place for the fun atmosphere and good music'],24,1,great place awesome music and great ambiance but waiter be unfriendly though i can recommend this place for the fun atmosphere and good music,great place awesom music and great ambianc but waiter are unfriendli though i can recommend thi place for the fun atmospher and good music,great place awesom music and great ambianc but waiter are unfriend though i can recommend this place for the fun atmospher and good music,3.0,Neutral,1,0,0,0,0,Neutral,Positive,Positive,False
The Lal Street - Bar Exchange,Sukhpreet Singh,be here on a sunday afternoon the place be quite empty a it be afternoon the starter and drink be quite expensive but zomato gold be applicable so it become quite reasonable a we be only people the ceaser salad here be the best i have in the city,5,"4 Reviews , 3 Followers",,2,5.0,0,0,,,,0.7394,Positive,Excellent,0.0,0.0,1.0986122886681098,sunday afternoon place quite empty afternoon starter drink quite expensive zomato gold applicable became quite reasonable people ceaser salad best city,"['been', 'here', 'on', 'a', 'sunday', 'afternoon', 'the', 'place', 'was', 'quite', 'empty', 'as', 'it', 'was', 'afternoon', 'the', 'starters', 'and', 'drinks', 'are', 'quite', 'expensive', 'but', 'zomato', 'gold', 'is', 'applicable', 'so', 'it', 'became', 'quite', 'reasonable', 'as', 'we', 'were', 'only', 'people', 'the', 'ceaser', 'salad', 'here', 'is', 'the', 'best', 'i', 'had', 'in', 'the', 'city']",['been here on a sunday afternoon the place was quite empty as it was afternoon the starters and drinks are quite expensive but zomato gold is applicable so it became quite reasonable as we were only people the ceaser salad here is the best i had in the city'],49,1,be here on a sunday afternoon the place be quite empty a it be afternoon the starter and drink be quite expensive but zomato gold be applicable so it become quite reasonable a we be only people the ceaser salad here be the best i have in the city,been here on a sunday afternoon the place wa quit empti as it wa afternoon the starter and drink are quit expens but zomato gold is applic so it becam quit reason as we were onli peopl the ceaser salad here is the best i had in the citi,been here on a sunday afternoon the place was quit empti as it was afternoon the starter and drink are quit expens but zomato gold is applic so it becam quit reason as we were onli peopl the ceaser salad here is the best i had in the citi,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
The Lal Street - Bar Exchange,Triveni Arora,great ambience and their service be very good food be okay a i like less spicy and their food be very spicy like that they too have bar exchange sort of thing enjoy my visit must go atleast once,4,"22 Reviews , 46 Followers",,0,4.0,0,0,,,,0.9442,Positive,Good,0.0,0.0,0.0,great ambience service good food like less spicy food spicy liked bar exchange sort thing enjoyed visit must atleast,"['great', 'ambience', 'and', 'their', 'service', 'was', 'very', 'good', 'food', 'was', 'okay', 'as', 'i', 'like', 'less', 'spicy', 'and', 'their', 'food', 'was', 'very', 'spicy', 'liked', 'that', 'they', 'too', 'have', 'bar', 'exchange', 'sort', 'of', 'thing', 'enjoyed', 'my', 'visit', 'must', 'go', 'atleast', 'once']",['great ambience and their service was very good food was okay as i like less spicy and their food was very spicy liked that they too have bar exchange sort of thing enjoyed my visit must go atleast once'],39,1,great ambience and their service be very good food be okay a i like less spicy and their food be very spicy like that they too have bar exchange sort of thing enjoy my visit must go atleast once,great ambienc and their servic wa veri good food wa okay as i like less spici and their food wa veri spici like that they too have bar exchang sort of thing enjoy my visit must go atleast onc,great ambienc and their servic was veri good food was okay as i like less spici and their food was veri spici like that they too have bar exchang sort of thing enjoy my visit must go atleast onc,4.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Brave Stone,it be excellent experience spice thank krishna and monaj excellent food and service i be full happy enjoy the food and service thanks and team,5,"1 Review , 1 Follower",2019-05-25 16:20:00,0,5.0,0,0,2019.0,5.0,5.0,0.9623,Positive,Excellent,0.0,0.0,0.0,excellent experience spiced thank krishna monaj excellent food service full happy enjoy food service thanks team,"['it', 'was', 'excellent', 'experience', 'spiced', 'thank', 'krishna', 'and', 'monaj', 'excellent', 'food', 'and', 'service', 'i', 'am', 'full', 'happy', 'enjoy', 'the', 'food', 'and', 'service', 'thanks', 'and', 'team']",['it was excellent experience spiced thank krishna and monaj excellent food and service i am full happy enjoy the food and service thanks and team'],25,1,it be excellent experience spice thank krishna and monaj excellent food and service i be full happy enjoy the food and service thanks and team,it wa excel experi spice thank krishna and monaj excel food and servic i am full happi enjoy the food and servic thank and team,it was excel experi spice thank krishna and monaj excel food and servic i am full happi enjoy the food and servic thank and team,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Ajayreddy Singireddy,excellent it be a great experience that i have there krishna have take care of u and the chef pankaj have serve all the special dish to u will go again soon🤤🤤🤤,5,"1 Review , 11 Followers",2019-05-25 16:02:00,0,5.0,0,0,2019.0,5.0,5.0,0.9287,Positive,Excellent,0.0,0.0,0.0,excellent great experience krishna taken care chef pankaj served special dish soon🤤🤤🤤,"['excellent', 'it', 'was', 'a', 'great', 'experience', 'that', 'i', 'had', 'there', 'krishna', 'has', 'taken', 'care', 'of', 'us', 'and', 'the', 'chef', 'pankaj', 'has', 'served', 'all', 'the', 'special', 'dishes', 'to', 'us', 'will', 'go', 'again', 'soon🤤🤤🤤']",['excellent it was a great experience that i had there krishna has taken care of us and the chef pankaj has served all the special dishes to us will go again soon🤤🤤🤤'],32,1,excellent it be a great experience that i have there krishna have take care of u and the chef pankaj have serve all the special dish to u will go again soon🤤🤤🤤,excel it wa a great experi that i had there krishna ha taken care of us and the chef pankaj ha serv all the special dish to us will go again soon🤤🤤🤤,excel it was a great experi that i had there krishna has taken care of us and the chef pankaj has serv all the special dish to us will go again soon🤤🤤🤤,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Monika Pandey,visit ab ’ s time and a always staff be very friendly and welcome decent ambiance and wide variety of food it ’ s a must visit for barbecue lover,4,"6 Reviews , 47 Followers",2019-05-25 15:28:00,10,4.0,0,0,2019.0,5.0,5.0,0.8899,Positive,Good,0.0,0.0,2.3978952727983707,visited time always staff friendly welcoming decent ambiance wide variety food must visit barbecue lover,"['visited', 'ab', '’', 's', 'time', 'and', 'as', 'always', 'staff', 'was', 'very', 'friendly', 'and', 'welcoming', 'decent', 'ambiance', 'and', 'wide', 'variety', 'of', 'food', 'it', '’', 's', 'a', 'must', 'visit', 'for', 'barbecue', 'lovers']",['visited ab’s time and as always staff was very friendly and welcoming decent ambiance and wide variety of food it’s a must visit for barbecue lovers'],30,1,visit ab ’ s time and a always staff be very friendly and welcome decent ambiance and wide variety of food it ’ s a must visit for barbecue lover,visit ab ’ s time and as alway staff wa veri friendli and welcom decent ambianc and wide varieti of food it ’ s a must visit for barbecu lover,visit ab ’ s time and as alway staff was veri friend and welcom decent ambianc and wide varieti of food it ’ s a must visit for barbecu lover,4.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Praveen Singh,varun and sandeep do excellent job awesome hospitality excellent food and ambiencewill recommend tommy other college and family member,5,"1 Review , 1 Follower",2019-05-25 14:55:00,0,5.0,0,0,2019.0,5.0,5.0,0.9325,Positive,Excellent,0.0,0.0,0.0,varun sandeep done excellent job awesome hospitality excellent food ambiencewill recommend tommy college family member,"['varun', 'and', 'sandeep', 'done', 'excellent', 'job', 'awesome', 'hospitality', 'excellent', 'food', 'and', 'ambiencewill', 'recommend', 'tommy', 'other', 'college', 'and', 'family', 'members']",['varun and sandeep done excellent job awesome hospitality excellent food and ambiencewill recommend tommy other college and family members'],19,1,varun and sandeep do excellent job awesome hospitality excellent food and ambiencewill recommend tommy other college and family member,varun and sandeep done excel job awesom hospit excel food and ambiencewil recommend tommi other colleg and famili member,varun and sandeep done excel job awesom hospit excel food and ambiencewil recommend tommi other colleg and famili member,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Shruthi Reddy,excellent food and excellent service by mr krishna and ijujal i be full happy either the food and service thank you gays and thank ab i be come again and again thank,5,"1 Review , 15 Followers",2019-05-25 14:23:00,0,5.0,0,0,2019.0,5.0,5.0,0.9559,Positive,Excellent,0.0,0.0,0.0,excellent food excellent service krishna ijujal full happy either food service thank gay thank ab coming thank,"['excellent', 'food', 'and', 'excellent', 'service', 'by', 'mr', 'krishna', 'and', 'ijujal', 'i', 'am', 'full', 'happy', 'either', 'the', 'food', 'and', 'service', 'thank', 'you', 'gays', 'and', 'thank', 'abs', 'i', 'am', 'coming', 'again', 'and', 'again', 'thank']",['excellent food and excellent service by mr krishna and ijujal i am full happy either the food and service thank you gays and thank abs i am coming again and again thank'],32,1,excellent food and excellent service by mr krishna and ijujal i be full happy either the food and service thank you gays and thank ab i be come again and again thank,excel food and excel servic by mr krishna and ijuj i am full happi either the food and servic thank you gay and thank ab i am come again and again thank,excel food and excel servic by mr krishna and ijuj i am full happi either the food and servic thank you gay and thank ab i am come again and again thank,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Deva,food be awsome and the service provide by krishna ijual be wonderful and totally satisfied with taste and servicehence provide five star rating,5,"1 Review , 2 Followers",2019-05-25 13:56:00,0,5.0,0,0,2019.0,5.0,5.0,0.7778,Positive,Excellent,0.0,0.0,0.0,food awsome service provided krishna ijual wonderful totally satisfied taste servicehence provided five star rating,"['food', 'was', 'awsome', 'and', 'the', 'service', 'provided', 'by', 'krishna', 'ijual', 'was', 'wonderful', 'and', 'totally', 'satisfied', 'with', 'taste', 'and', 'servicehence', 'provided', 'five', 'star', 'rating']",['food was awsome and the service provided by krishna ijual was wonderful and totally satisfied with taste and servicehence provided five star rating'],23,1,food be awsome and the service provide by krishna ijual be wonderful and totally satisfied with taste and servicehence provide five star rating,food wa awsom and the servic provid by krishna ijual wa wonder and total satisfi with tast and serviceh provid five star rate,food was awsom and the servic provid by krishna ijual was wonder and total satisfi with tast and serviceh provid five star rate,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Kishore Surisetty,excellent service by nandan and rahmat and ripan and feeling happy for and the management food awesome and expect to i will come again soon abs service boy be fantastic,5,"1 Review , 1 Follower",2019-05-25 13:47:00,0,5.0,0,0,2019.0,5.0,5.0,0.9485,Positive,Excellent,0.0,0.0,0.0,excellent service nandan rahmat ripan feeling happy management food awesome expect come soon ab service boy fantastic,"['excellent', 'service', 'by', 'nandan', 'and', 'rahmat', 'and', 'ripan', 'and', 'feeling', 'happy', 'for', 'and', 'the', 'management', 'food', 'awesome', 'and', 'expect', 'to', 'i', 'will', 'come', 'again', 'soon', 'abs', 'service', 'boy', 'are', 'fantastic']",['excellent service by nandan and rahmat and ripan and feeling happy for and the management food awesome and expect to i will come again soon abs service boy are fantastic'],30,1,excellent service by nandan and rahmat and ripan and feeling happy for and the management food awesome and expect to i will come again soon abs service boy be fantastic,excel servic by nandan and rahmat and ripan and feel happi for and the manag food awesom and expect to i will come again soon ab servic boy are fantast,excel servic by nandan and rahmat and ripan and feel happi for and the manag food awesom and expect to i will come again soon ab servic boy are fantast,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Soumyaranjan,food be absolutely fantastic here and the service give by the bahadur and rahmat be awesomethese guy take care of the service very properlylove to visit here again,5,"1 Review , 1 Follower",2019-05-24 16:10:00,0,5.0,0,0,2019.0,5.0,4.0,0.796,Positive,Excellent,0.0,0.0,0.0,food absolutely fantastic service given bahadur rahmat awesomethese guy take care service properlylove visit,"['food', 'is', 'absolutely', 'fantastic', 'here', 'and', 'the', 'service', 'given', 'by', 'the', 'bahadur', 'and', 'rahmat', 'are', 'awesomethese', 'guys', 'take', 'care', 'of', 'the', 'service', 'very', 'properlylove', 'to', 'visit', 'here', 'again']",['food is absolutely fantastic here and the service given by the bahadur and rahmat are awesomethese guys take care of the service very properlylove to visit here again'],28,1,food be absolutely fantastic here and the service give by the bahadur and rahmat be awesomethese guy take care of the service very properlylove to visit here again,food is absolut fantast here and the servic given by the bahadur and rahmat are awesomethes guy take care of the servic veri properlylov to visit here again,food is absolut fantast here and the servic given by the bahadur and rahmat are awesomethes guy take care of the servic veri properlylov to visit here again,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Arjun,excellent food and excellent service by mr bahadur rahamat and ripen we be fully happy to there service also all thing be excellent we again visit soon love ab,5,"1 Review , 1 Follower",2019-05-24 15:37:00,0,5.0,0,0,2019.0,5.0,4.0,0.9652,Positive,Excellent,0.0,0.0,0.0,excellent food excellent service bahadur rahamat ripen fully happy service also thing excellent visit soon love ab,"['excellent', 'food', 'and', 'excellent', 'service', 'by', 'mr', 'bahadur', 'rahamat', 'and', 'ripen', 'we', 'are', 'fully', 'happy', 'to', 'there', 'service', 'also', 'all', 'things', 'was', 'excellent', 'we', 'again', 'visit', 'soon', 'love', 'abs']",['excellent food and excellent service by mr bahadur rahamat and ripen we are fully happy to there service also all things was excellent we again visit soon love abs'],29,1,excellent food and excellent service by mr bahadur rahamat and ripen we be fully happy to there service also all thing be excellent we again visit soon love ab,excel food and excel servic by mr bahadur rahamat and ripen we are fulli happi to there servic also all thing wa excel we again visit soon love ab,excel food and excel servic by mr bahadur rahamat and ripen we are fulli happi to there servic also all thing was excel we again visit soon love ab,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Daggu Aishu,very nice food and my family come in restarent come very nice sarvice very good food and very nice stater and mean course and staff be very nice sarvice and staff name shekhar and santhu sarvice be very nice,5,"1 Review , 7 Followers",2019-05-24 15:36:00,0,5.0,0,0,2019.0,5.0,4.0,0.9562,Positive,Excellent,0.0,0.0,0.0,nice food family coming restarent coming nice sarvice good food nice stater mean course staff nice sarvice staff name shekhar santhu sarvice nice,"['very', 'nice', 'food', 'and', 'my', 'family', 'coming', 'in', 'restarent', 'coming', 'very', 'nice', 'sarvice', 'very', 'good', 'food', 'and', 'very', 'nice', 'staters', 'and', 'mean', 'course', 'and', 'staff', 'is', 'very', 'nice', 'sarvice', 'and', 'staff', 'name', 'shekhar', 'and', 'santhu', 'sarvice', 'is', 'very', 'nice']",['very nice food and my family coming in restarent coming very nice sarvice very good food and very nice staters and mean course and staff is very nice sarvice and staff name shekhar and santhu sarvice is very nice'],39,1,very nice food and my family come in restarent come very nice sarvice very good food and very nice stater and mean course and staff be very nice sarvice and staff name shekhar and santhu sarvice be very nice,veri nice food and my famili come in restar come veri nice sarvic veri good food and veri nice stater and mean cours and staff is veri nice sarvic and staff name shekhar and santhu sarvic is veri nice,veri nice food and my famili come in restar come veri nice sarvic veri good food and veri nice stater and mean cours and staff is veri nice sarvic and staff name shekhar and santhu sarvic is veri nice,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Vivek Yadav,very excellent sarvice very nice food and very nice staff very nice politley sarvice and srtaters very nice desert very goood and very nice sarvice staff name shekhar and santhu sarvice nice,5,"1 Review , 51 Followers",2019-05-24 15:26:00,0,5.0,0,0,2019.0,5.0,4.0,0.9704,Positive,Excellent,0.0,0.0,0.0,excellent sarvice nice food nice staff nice politley sarvice srtaters nice desert goood nice sarvice staff name shekhar santhu sarvice nice,"['very', 'excellent', 'sarvice', 'very', 'nice', 'food', 'and', 'very', 'nice', 'staff', 'very', 'nice', 'politley', 'sarvice', 'and', 'srtaters', 'very', 'nice', 'deserts', 'very', 'goood', 'and', 'very', 'nice', 'sarvice', 'staff', 'name', 'shekhar', 'and', 'santhu', 'sarvice', 'nice']",['very excellent sarvice very nice food and very nice staff very nice politley sarvice and srtaters very nice deserts very goood and very nice sarvice staff name shekhar and santhu sarvice nice'],32,1,very excellent sarvice very nice food and very nice staff very nice politley sarvice and srtaters very nice desert very goood and very nice sarvice staff name shekhar and santhu sarvice nice,veri excel sarvic veri nice food and veri nice staff veri nice politley sarvic and srtater veri nice desert veri goood and veri nice sarvic staff name shekhar and santhu sarvic nice,veri excel sarvic veri nice food and veri nice staff veri nice politley sarvic and srtater veri nice desert veri goood and veri nice sarvic staff name shekhar and santhu sarvic nice,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Swapna Maroodi,i love the food and service here mr pankaj be our chef here he give excellent food i love the fry prowns and fry fish this be my visit weldon ab and pankaj,5,"1 Review , 2 Followers",2019-05-22 22:51:00,0,5.0,0,0,2019.0,5.0,2.0,0.9201,Positive,Excellent,0.0,0.0,0.0,love food service pankaj chef give excellent food love fry prowns fry fish visit weldon ab pankaj,"['i', 'love', 'the', 'food', 'and', 'services', 'here', 'mr', 'pankaj', 'was', 'our', 'chef', 'here', 'he', 'give', 'excellent', 'food', 'i', 'love', 'the', 'fry', 'prowns', 'and', 'fry', 'fish', 'this', 'is', 'my', 'visit', 'weldon', 'abs', 'and', 'pankaj']",['i love the food and services here mr pankaj was our chef here he give excellent food i love the fry prowns and fry fish this is my visit weldon abs and pankaj'],33,1,i love the food and service here mr pankaj be our chef here he give excellent food i love the fry prowns and fry fish this be my visit weldon ab and pankaj,i love the food and servic here mr pankaj wa our chef here he give excel food i love the fri prown and fri fish thi is my visit weldon ab and pankaj,i love the food and servic here mr pankaj was our chef here he give excel food i love the fri prown and fri fish this is my visit weldon ab and pankaj,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Infant Jesus Shrine,very good and delicious food i have ever eat in hyderabad punkaj you have do a very good work and you be excellent in your communication happy for it thank you sandeep,5,"1 Review , 2 Followers",2019-05-22 21:12:00,0,5.0,0,0,2019.0,5.0,2.0,0.965,Positive,Excellent,0.0,0.0,0.0,good delicious food ever ate hyderabad punkaj done good work excellent communication happy thank sandeep,"['very', 'good', 'and', 'delicious', 'food', 'i', 'have', 'ever', 'ate', 'in', 'hyderabad', 'punkaj', 'you', 'have', 'done', 'a', 'very', 'good', 'work', 'and', 'you', 'are', 'excellent', 'in', 'your', 'communication', 'happy', 'for', 'it', 'thank', 'you', 'sandeep']",['very good and delicious food i have ever ate in hyderabad punkaj you have done a very good work and you are excellent in your communication happy for it thank you sandeep'],32,1,very good and delicious food i have ever eat in hyderabad punkaj you have do a very good work and you be excellent in your communication happy for it thank you sandeep,veri good and delici food i have ever ate in hyderabad punkaj you have done a veri good work and you are excel in your commun happi for it thank you sandeep,veri good and delici food i have ever ate in hyderabad punkaj you have done a veri good work and you are excel in your communic happi for it thank you sandeep,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
AB's - Absolute Barbecues,Muralidhar Rao,service be very good and all the staff treat u very well especially bahadur be very attentive and happy to serve all out team very good experience to have lunch with ab ’ s,5,"1 Review , 60 Followers",2019-05-22 15:56:00,0,5.0,0,0,2019.0,5.0,2.0,0.9376,Positive,Excellent,0.0,0.0,0.0,service good staff treated well especially bahadur attentive happy serve team good experience lunch,"['service', 'was', 'very', 'good', 'and', 'all', 'the', 'staff', 'treated', 'us', 'very', 'well', 'especially', 'bahadur', 'was', 'very', 'attentive', 'and', 'happy', 'to', 'serve', 'all', 'out', 'team', 'very', 'good', 'experience', 'to', 'have', 'lunch', 'with', 'ab', '’', 's']",['service was very good and all the staff treated us very well especially bahadur was very attentive and happy to serve all out team very good experience to have lunch with ab’s'],34,1,service be very good and all the staff treat u very well especially bahadur be very attentive and happy to serve all out team very good experience to have lunch with ab ’ s,servic wa veri good and all the staff treat us veri well especi bahadur wa veri attent and happi to serv all out team veri good experi to have lunch with ab ’ s,servic was veri good and all the staff treat us veri well especi bahadur was veri attent and happi to serv all out team veri good experi to have lunch with ab ’ s,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
